REPORT_TYPE,RACE_RAW,ARREST_YEAR,SEX,ARREST_TYPE,CHARGE,CHARGE_DESCRIPTION,ADDRESS,LATITUDE,LONGITUDE,BOOKING_LOCATION,geometry,Neighborhood
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,HOLLYWOOD,34.1016,-118.3387,HOLLYWOOD,"c(-118.3387, 34.1016)",Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,9TH                          ST,34.0363,-118.2492,METRO - JAIL DIVISION,"c(-118.2492, 34.0363)",Downtown
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,5TH                          ST,34.0426,-118.2412,METRO - JAIL DIVISION,"c(-118.2412, 34.0426)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,FOUNTAIN,34.0944,-118.3416,HOLLYWOOD,"c(-118.3416, 34.0944)",Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,500    OCEAN FRONT                  WK,33.9933,-118.4765,PACIFIC,"c(-118.4765, 33.9933)",Venice
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,7TH                          ST,34.0446,-118.2507,METRO - JAIL DIVISION,"c(-118.2507, 34.0446)",Downtown
BOOKING,White,2019,Male,Felony,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,WHITE OAK,34.1767,-118.5188,VALLEY - JAIL DIV,"c(-118.5188, 34.1767)",Encino
BOOKING,Black,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,5TH                          ST,34.0488,-118.2518,METRO - JAIL DIVISION,"c(-118.2518, 34.0488)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,FLOWER,34.0184,-118.2807,77TH ST,"c(-118.2807, 34.0184)",Exposition Park
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,12TH                         ST,34.0491,-118.2853,METRO - JAIL DIVISION,"c(-118.2853, 34.0491)",Pico-Union
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,PICO,34.0592,-118.3575,METRO - JAIL DIVISION,"c(-118.3575, 34.0592)",Mid-Wilshire
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,6TH,34.0428,-118.2461,METRO - JAIL DIVISION,"c(-118.2461, 34.0428)",Downtown
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,6TH                          ST,34.0408,-118.2428,METRO - JAIL DIVISION,"c(-118.2428, 34.0408)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,PARTHENIA,34.2282,-118.4553,VALLEY - JAIL DIV,"c(-118.4553, 34.2282)",Panorama City
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,VENTURA,34.1629,-118.5186,VALLEY - JAIL DIV,"c(-118.5186, 34.1629)",Encino
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,DE SOTO,34.25,-118.5886,VALLEY - JAIL DIV,"c(-118.5886, 34.25)",Chatsworth
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,NEW ENGLAND                  ST,34.0432,-118.2877,METRO - JAIL DIVISION,"c(-118.2877, 34.0432)",Pico-Union
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SUNSET,34.098,-118.3479,HOLLYWOOD,"c(-118.3479, 34.098)",Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,FOLSOM,34.0452,-118.1994,METRO - JAIL DIVISION,"c(-118.1994, 34.0452)",Boyle Heights
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,3100    FAIRMOUNT                    ST,34.0482,-118.1951,METRO - JAIL DIVISION,"c(-118.1951, 34.0482)",Boyle Heights
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,3100    FAIRMOUNT                    ST,34.0482,-118.1951,METRO - JAIL DIVISION,"c(-118.1951, 34.0482)",Boyle Heights
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,2800    LEEWARD                      AV,34.0588,-118.2842,METRO - JAIL DIVISION,"c(-118.2842, 34.0588)",Westlake
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,22ND                         ST,34.036,-118.2865,77TH ST,"c(-118.2865, 34.036)",University Park
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,20TH                         ST,34.0382,-118.2849,77TH ST,"c(-118.2849, 34.0382)",Pico-Union
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,TOWNE                        AV,34.0412,-118.2436,METRO - JAIL DIVISION,"c(-118.2436, 34.0412)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,5200    LAUREL CANYON                BL,34.1649,-118.3965,VALLEY - JAIL DIV,"c(-118.3965, 34.1649)",Valley Village
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,22ND                         ST,34.036,-118.2865,77TH ST,"c(-118.2865, 34.036)",University Park
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SEPULVEDA,34.2076,-118.4662,VALLEY - JAIL DIV,"c(-118.4662, 34.2076)",Van Nuys
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,COMMERCIAL,34.0454,-118.2333,METRO - JAIL DIVISION,"c(-118.2333, 34.0454)",Downtown
BOOKING,Black,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,15200    VENTURA                      BL,34.1535,-118.464,VALLEY - JAIL DIV,"c(-118.464, 34.1535)",Sherman Oaks
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,6300    FAIR                         AV,34.1849,-118.3746,VALLEY - JAIL DIV,"c(-118.3746, 34.1849)",North Hollywood
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,WILSHIRE,34.0618,-118.2916,METRO - JAIL DIVISION,"c(-118.2916, 34.0618)",Koreatown
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,4TH                          ST,33.9976,-118.4751,PACIFIC,"c(-118.4751, 33.9976)",Venice
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,2800 S  BRONSON                      AV,34.0312,-118.3338,77TH ST,"c(-118.3338, 34.0312)",Jefferson Park
BOOKING,Other,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,5400    HOLLYWOOD                    BL,34.1018,-118.3071,HOLLYWOOD,"c(-118.3071, 34.1018)",Los Feliz
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,ORANGE,34.0907,-118.3416,HOLLYWOOD,"c(-118.3416, 34.0907)",Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,WHITE OAK,34.2011,-118.5186,VALLEY - JAIL DIV,"c(-118.5186, 34.2011)",Lake Balboa
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,ASCOT,34.0021,-118.2499,METRO - JAIL DIVISION,"c(-118.2499, 34.0021)",Central-Alameda
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,2600    DOBINSON                     ST,34.0514,-118.2001,METRO - JAIL DIVISION,"c(-118.2001, 34.0514)",Boyle Heights
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SAN FERNANDO                 RD,34.3107,-118.4741,VALLEY - JAIL DIV,"c(-118.4741, 34.3107)",Sylmar
BOOKING,Black,2019,Male,Felony,11350(A)HS,POSSESSION NARCOTIC CONTROLLED SUBSTANCE,HOLLYWOOD,34.1016,-118.3267,HOLLYWOOD,"c(-118.3267, 34.1016)",Hollywood
BOOKING,White,2019,Female,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,5400    98TH                         ST,33.9477,-118.375,PACIFIC,"c(-118.375, 33.9477)",Westchester
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,8300    VAN NUYS                     BL,34.2216,-118.4488,VALLEY - JAIL DIV,"c(-118.4488, 34.2216)",Panorama City
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,1400 W  253RD                        ST,33.7948,-118.3011,77TH ST,"c(-118.3011, 33.7948)",Harbor City
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,RALSTON,34.2674,-118.4203,VALLEY - JAIL DIV,"c(-118.4203, 34.2674)",Pacoima
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,VENTURA                      BL,34.1576,-118.4901,VALLEY - JAIL DIV,"c(-118.4901, 34.1576)",Encino
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,14500    SATICOY                      ST,34.2084,-118.4599,VALLEY - JAIL DIV,"c(-118.4599, 34.2084)",Van Nuys
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SAN FERNANDO,34.2248,-118.3774,VALLEY - JAIL DIV,"c(-118.3774, 34.2248)",Sun Valley
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,BROADWAY,34.0396,-118.259,METRO - JAIL DIVISION,"c(-118.259, 34.0396)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SUNSET,34.0999,-118.3038,HOLLYWOOD,"c(-118.3038, 34.0999)",East Hollywood
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,13500    VICTORY                      BL,34.1887,-118.4247,VALLEY - JAIL DIV,"c(-118.4247, 34.1887)",Valley Glen
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,18400    PARTHENIA                    PL,34.229,-118.534,VALLEY - JAIL DIV,"c(-118.534, 34.229)",Northridge
BOOKING,White,2019,Male,Misdemeanor,11550(A)1HS,USE/UNDR INFLU OF SPECIF CONTR SUBST,WASHINGTON                   BL,33.9905,-118.4478,METRO - JAIL DIVISION,"c(-118.4478, 33.9905)",Del Rey
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,VERNON,34.0039,-118.2462,METRO - JAIL DIVISION,"c(-118.2462, 34.0039)",Central-Alameda
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,OPP,33.7838,-118.24,77TH ST,"c(-118.24, 33.7838)",Wilmington
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,ANAHEIM                      ST,33.7796,-118.2699,77TH ST,"c(-118.2699, 33.7796)",Wilmington
BOOKING,White,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,SAN FERNANDO                 RD,34.3052,-118.4669,VALLEY - JAIL DIV,"c(-118.4669, 34.3052)",Sylmar
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,CORBIN,34.2428,-118.5623,VALLEY - JAIL DIV,"c(-118.5623, 34.2428)",Northridge
BOOKING,White,2019,Female,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,HIGHLAND,34.0604,-118.3387,METRO - JAIL DIVISION,"c(-118.3387, 34.0604)",Mid-Wilshire
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,LOMITA,33.7978,-118.2898,77TH ST,"c(-118.2898, 33.7978)",West Carson
BOOKING,Black,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,VENTURA,34.1434,-118.3975,VALLEY - JAIL DIV,"c(-118.3975, 34.1434)",Studio City
BOOKING,Black,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,18300    COLLINS                      ST,34.1749,-118.5308,VALLEY - JAIL DIV,"c(-118.5308, 34.1749)",Tarzana
BOOKING,White,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,2200 W  6TH                          ST,34.0601,-118.2761,METRO - JAIL DIVISION,"c(-118.2761, 34.0601)",Westlake
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,FOLSOM                       AV,34.0469,-118.2029,METRO - JAIL DIVISION,"c(-118.2029, 34.0469)",Boyle Heights
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,112TH,33.9334,-118.2916,77TH ST,"c(-118.2916, 33.9334)",Vermont Vista
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,200 E  2ND                          ST,34.0503,-118.2433,METRO - JAIL DIVISION,"c(-118.2433, 34.0503)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,8700    WILLIS                       AV,34.2282,-118.4553,VALLEY - JAIL DIV,"c(-118.4553, 34.2282)",Panorama City
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,3700    LEE                          ST,34.0227,-118.1942,METRO - JAIL DIVISION,"c(-118.1942, 34.0227)",Boyle Heights
BOOKING,White,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,21400    DEVONSHIRE                   ST,34.2607,-118.6025,VALLEY - JAIL DIV,"c(-118.6025, 34.2607)",Chatsworth
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,21400    DEVONSHIRE                   ST,34.2607,-118.6025,VALLEY - JAIL DIV,"c(-118.6025, 34.2607)",Chatsworth
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,2800    CASITAS                      AV,34.1105,-118.2463,METRO - JAIL DIVISION,"c(-118.2463, 34.1105)",Glassell Park
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,FRANKLIN,34.1042,-118.3383,HOLLYWOOD,"c(-118.3383, 34.1042)",Hollywood Hills
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,35TH                         ST,34.0246,-118.3002,77TH ST,"c(-118.3002, 34.0246)",Exposition Park
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,CORONADO,34.0605,-118.2814,METRO - JAIL DIVISION,"c(-118.2814, 34.0605)",Westlake
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,1000    VINE                         ST,34.0958,-118.3266,HOLLYWOOD,"c(-118.3266, 34.0958)",Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,5TH                          ST,34.0435,-118.2427,METRO - JAIL DIVISION,"c(-118.2427, 34.0435)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SEPULVEDA,34.2283,-118.4677,VALLEY - JAIL DIV,"c(-118.4677, 34.2283)",North Hills
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SUNSET,34.0987,-118.3337,HOLLYWOOD,"c(-118.3337, 34.0987)",Hollywood
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,WASHINGTON,34.0385,-118.2811,77TH ST,"c(-118.2811, 34.0385)",Pico-Union
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,9TH                          ST,34.0363,-118.2492,METRO - JAIL DIVISION,"c(-118.2492, 34.0363)",Downtown
BOOKING,White,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,AZTEC,34.285,-118.4568,VALLEY - JAIL DIV,"c(-118.4568, 34.285)",Sylmar
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,15TH,34.0354,-118.264,METRO - JAIL DIVISION,"c(-118.264, 34.0354)",Downtown
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,15400    VANOWEN                      ST,34.1939,-118.4684,VALLEY - JAIL DIV,"c(-118.4684, 34.1939)",Van Nuys
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,6200    HOLLYWOOD                    BL,34.1017,-118.3245,HOLLYWOOD,"c(-118.3245, 34.1017)",Hollywood
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,COLE,34.098,-118.3303,HOLLYWOOD,"c(-118.3303, 34.098)",Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,WASHINGTON,34.0363,-118.2762,77TH ST,"c(-118.2762, 34.0363)",University Park
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,HOLLYWOOD,34.1016,-118.3333,HOLLYWOOD,"c(-118.3333, 34.1016)",Hollywood
BOOKING,Black,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,HOLLYWOOD,34.1016,-118.3333,HOLLYWOOD,"c(-118.3333, 34.1016)",Hollywood
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,31ST                         ST,34.0268,-118.2808,77TH ST,"c(-118.2808, 34.0268)",University Park
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,7TH,34.0341,-118.2507,METRO - JAIL DIVISION,"c(-118.2507, 34.0341)",Downtown
BOOKING,Black,2019,Male,Felony,11377HS,POSS CONTROLLED SUBS W/SP PRIOR,1500 S  ALAMEDA                      ST,34.0236,-118.2393,77TH ST,"c(-118.2393, 34.0236)",Downtown
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,WILSHIRE,34.0482,-118.4623,VALLEY - JAIL DIV,"c(-118.4623, 34.0482)",Sawtelle
BOOKING,White,2019,Male,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,SUNSET                       BL,34.0958,-118.2862,METRO - JAIL DIVISION,"c(-118.2862, 34.0958)",East Hollywood
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,LANKERSHIM,34.2067,-118.3878,VALLEY - JAIL DIV,"c(-118.3878, 34.2067)",Sun Valley
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,7200    MILWOOD                      AV,34.201,-118.5943,VALLEY - JAIL DIV,"c(-118.5943, 34.201)",Canoga Park
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,800    WATERLOO                     ST,34.0756,-118.2683,METRO - JAIL DIVISION,"c(-118.2683, 34.0756)",Echo Park
BOOKING,White,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,7TH                          ST,34.0467,-118.2556,METRO - JAIL DIVISION,"c(-118.2556, 34.0467)",Downtown
BOOKING,Other,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,COLDWATER CA                 BL,34.193600000000004,-118.4166,VALLEY - JAIL DIV,"c(-118.4166, 34.1936)",Valley Glen
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11375(B)2HS,POSS CONTROLLED SUBSTANCE W/O PRESCRPTION,6700 S  SEPULVEDA                    BL,33.975,-118.4002,PACIFIC,"c(-118.4002, 33.975)",Westchester
BOOKING,White,2019,Male,Misdemeanor,11550(A)HS,UNDER INFLUENCE CNTL SUB,1500 S  PACIFIC                      AV,33.7321,-118.295,METRO - JAIL DIVISION,"c(-118.295, 33.7321)",San Pedro
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11375(B)2HS,POSS CONTROLLED SUBSTANCE W/O PRESCRPTION,6700    SEPULVEDA                    BL,33.975,-118.4002,PACIFIC,"c(-118.4002, 33.975)",Westchester
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,HASKELL                      AV,34.1867,-118.4749,VALLEY - JAIL DIV,"c(-118.4749, 34.1867)",Van Nuys
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,RAYEN,34.2318,-118.4575,VALLEY - JAIL DIV,"c(-118.4575, 34.2318)",Panorama City
BOOKING,Black,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,CROCKER,34.0401,-118.2459,METRO - JAIL DIVISION,"c(-118.2459, 34.0401)",Downtown
BOOKING,White,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,FRANKLIN,34.1042,-118.3383,HOLLYWOOD,"c(-118.3383, 34.1042)",Hollywood Hills
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,VENTURA,34.1728,-118.5578,VALLEY - JAIL DIV,"c(-118.5578, 34.1728)",Tarzana
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,7300    WINNETKA                     AV,34.2035,-118.571,VALLEY - JAIL DIV,"c(-118.571, 34.2035)",Winnetka
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,3700    EVANS                        ST,34.1056,-118.2728,METRO - JAIL DIVISION,"c(-118.2728, 34.1056)",Silver Lake
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,1100    CORNWELL                     ST,34.0556,-118.205,METRO - JAIL DIVISION,"c(-118.205, 34.0556)",Boyle Heights
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SEPULVEDA                    BL,34.2121,-118.4661,VALLEY - JAIL DIV,"c(-118.4661, 34.2121)",Van Nuys
BOOKING,Black,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,LAUREL CANYON                BL,34.2469,-118.4195,VALLEY - JAIL DIV,"c(-118.4195, 34.2469)",Pacoima
BOOKING,White,2019,Male,Misdemeanor,11550HS,USE/UNDER INFLUENCE OF CONTROLLED SUBS,5TH                          ST,34.0435,-118.2427,METRO - JAIL DIVISION,"c(-118.2427, 34.0435)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Female,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,6200    LAUREL CANYON                BL,34.183,-118.3965,VALLEY - JAIL DIV,"c(-118.3965, 34.183)",North Hollywood
BOOKING,Other,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,ROSCOE,34.2196,-118.606,VALLEY - JAIL DIV,"c(-118.606, 34.2196)",West Hills
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377HS,POSSESSION CONTROLLED SUBSTANCE,CENTRAL,34.032,-118.2441,METRO - JAIL DIVISION,"c(-118.2441, 34.032)",Downtown
BOOKING,White,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,HIGHLAND,34.1032,-118.3383,HOLLYWOOD,"c(-118.3383, 34.1032)",Hollywood
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,8TH                          ST,33.7369,-118.2804,77TH ST,"c(-118.2804, 33.7369)",San Pedro
BOOKING,Black,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,WALL                         ST,34.0419,-118.2485,METRO - JAIL DIVISION,"c(-118.2485, 34.0419)",Downtown
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,STRATHERN                    BL,34.2158,-118.4087,VALLEY - JAIL DIV,"c(-118.4087, 34.2158)",Sun Valley
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,MENLO,34.0421,-118.2879,METRO - JAIL DIVISION,"c(-118.2879, 34.0421)",Pico-Union
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,WABASH,34.0514,-118.2006,METRO - JAIL DIVISION,"c(-118.2006, 34.0514)",Boyle Heights
BOOKING,Hispanic/Latin/Mexican,2019,Male,Misdemeanor,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,NEPTUNE,33.7782,-118.2688,77TH ST,"c(-118.2688, 33.7782)",Wilmington
